,,yr,m2,cm2 (5),m2,m,,,g,g,g,g/m2,,,,,,mol/m2 (3) ,,(4),,,,,,,,
Species,Code,family,Age,a.lf,lf.sz,a.st,h.t,h.c,m.lf,m.st,m.br.2.,lf.ma.1.,d.st,n.lf,pft,growth.conditions,status,light,Dawkins,Climbing,group..7.,lat,long,vegetation,lai,map,mat,reference
Rinereocarpus uleii,32,,4,1.98,67.2876,0.000323655,2.46,1.61,109.53,204.8169,114.83525,55.35268224,0.457816738,,EA,unmanaged,,5.407001052,3.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,39,,4,2.15,67.2876,0.000419096,3.2,1.58,87.36,322.2174,86.7268,40.68962536,0.443667592,,EA,unmanaged,,3.657378603,2.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,53,,4,0.36,67.2876,0.000283529,2.06,0.96,17.69,191.20415,25.921,48.76685106,0.491123349,,EA,unmanaged,,2.283629971,1.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,54,,4,1.77,67.2876,0.000426385,3.46,2.56,74.01,359.852,95.53345,41.79265672,0.562388319,,EA,unmanaged,,3.037517959,1.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,91,,4,5.35,67.2876,0.000789239,5.22,3.72,248.19,885.80885,329.653,46.39548721,0.488538535,,EA,unmanaged,,6.938631982,3.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,10,,4,0.08,45.7620,5.02655E-05,0.74,0.54,4.70,7.91,3.069,62.34716108,0.364973517,,EA,unmanaged,,0.890113477,1.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,11,,4,0.10,45.7620,7.38981E-05,0.76,0.5,5.87,17.221,1.506,58.6945026,0.398463618,,EA,unmanaged,,0.8978701,1.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,22,,4,0.12,45.7620,2.04282E-05,0.37,0.21,6.24,3.02,1.375,52.45335811,0.41677138,,EA,unmanaged,,0.492351637,1.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,78,,4,1.10,45.7620,0.000147411,1.71,1.42,65.90,60.376,18.492,59.87244071,0.520698479,,EA,unmanaged,,3.545685628,1.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,104,,4,0.74,45.7620,9.50332E-05,1.32,1.02,42.03,35.502,14.64,56.97412778,0.528827092,,EA,unmanaged,,1.000191658,2.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,105,,4,0.54,45.7620,6.08212E-05,1.81,1.28,30.99,40.425,8.74,57.05697295,0.440160491,,EA,unmanaged,,1.638249977,1.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,71,,4,0.01,54.9732,3.14159E-06,0.19,0.1,0.63,0.45725,0,50.39517706,0.197154738,,EA,unmanaged,,1.115861145,1.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,85,,4,0.09,54.9732,2.46301E-05,0.65,0.46,6.01,10.228,0.605,64.59263174,0.79464039,,EA,unmanaged,,2.320305744,1.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,200,,4,0.29,54.9732,0.000120763,1.38,0.87,22.24,70.562,6.4792,75.50386113,0.598798977,,EA,unmanaged,,1.024829494,4.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,201,,4,0.32,54.9732,0.000136848,1.60,1.2,25.58,90.343,22.847,80.69560586,0.554719795,,EA,unmanaged,,4.075733091,2.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,202,,4,0.36,54.9732,0.000169717,1.69,1.46,23.66,100.7,23.857,65.14693468,0.713865575,,EA,unmanaged,,4.11837466,2.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,207,,4,0.49,54.9732,7.69769E-05,1.05,0.95,32.38,32.041,26.24,65.59314749,0.68085154,,EA,unmanaged,,1.93159115,1.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,208,,4,1.06,54.9732,0.000235062,2.50,1.9,76.56,194.308,32.256,72.30319399,0.666244866,,EA,unmanaged,,3.037750674,2.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,209,,4,0.05,54.9732,4.53646E-05,0.55,0.25,3.42,15.21,3.405,73.13522155,0.705954336,,EA,unmanaged,,1.199853388,3.00,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,5,,4,0.05,48.2863,3.73928E-05,0.44,0.25,3.95,4.38,0.431,,0.418050564,,EA,unmanaged,,,1.00,0.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,19,,4,,48.2863,0,,,,,,,,,EA,unmanaged,,,,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,40,,4,0.21,48.2863,8.49487E-05,0.67,0.59,14.62,9.469,4.156,68.64281898,0.465652768,,EA,unmanaged,,1.961475467,1.00,0.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,49,,4,0.34,48.2863,3.21699E-05,2.68,1.84,12.14,34.253,14.817,35.42694596,0.628976739,,EA,unmanaged,,2.124802499,1.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,50,,4,0.34,48.2863,3.01907E-05,2.45,0.83,15.78,23.1555,5.068,46.91944928,0.617626533,,EA,unmanaged,,1.869663536,1.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,57,,4,0.08,48.2863,3.21699E-05,0.4,0.3,5.44,2.747,2.105,68.44028116,0.755908744,,EA,unmanaged,,1.041278657,1.00,0.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,89,,4,0.45,48.2863,5.41061E-05,2.51,2.31,31.82,38.618,8.628,71.27228492,0.56693109,,EA,unmanaged,,2.520294671,1.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,96,,4,2.51,48.2863,0.000311026,7.96,7.04,193.59,659.974,89.135,77.21138781,0.610525599,,EA,unmanaged,,15.77910798,5.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,97,,4,1.10,48.2863,0.000158368,4.48,0.62,64.60,313.63652,40.13835,58.95310566,0.662218705,,EA,unmanaged,,12.90311801,3.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,102,,4,1.39,48.2863,0.00021904,4.97,4.61,109.87,293.203,44.843,79.12028995,0.618414244,,EA,unmanaged,,1.683095745,3.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Combretum gracilis,211,,4,0.39,48.2863,4.53646E-05,6,4.4,17.54,97.4745,9.3601,44.75100865,0.753308501,,EA,unmanaged,,17.30804903,3.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,2,,4,0.17,59.9220,3.73928E-05,0.82,0.5,9.97,18.668,2.317,,0.511814723,,EA,unmanaged,,,1.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,4,,4,0.07,59.9220,1.6619E-05,0.63,0.39,5.04,5.211,0.683,74.60596645,0.523243681,,EA,unmanaged,,3.391920973,1.00,0.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,16,,4,0.06,59.9220,1.13411E-05,0.74,0.37,4.40,6.005,0.322,72.16496372,0.559267339,,EA,unmanaged,,0.915263568,1.00,0.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,17,,4,0.10,59.9220,2.73397E-05,1.35,0.96,5.67,11.127,1.279,57.90575726,0.625891311,,EA,unmanaged,,0.732727838,1.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,20,,4,0.07,59.9220,4.53646E-05,1.04,0.67,5.11,15.881,2.303,76.72321077,0.486213619,,EA,unmanaged,,0.65019242,1.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,23,,4,0.47,59.9220,9.67689E-05,6.44,5.62,33.61,80.867,6.774,71.90569072,0.452774294,,EA,unmanaged,,12.95213576,3.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,27,,4,0.21,59.9220,0.000145267,3,2.71,11.42,13.754,2.126,54.94524101,0.371489206,,EA,unmanaged,,4.93366107,1.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,29,,4,0.16,59.9220,2.64208E-05,3.6,3.16,11.34,28.052,6.551,70.96914701,0.496163878,,EA,unmanaged,,6.838870675,2.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,34,,4,0.64,59.9220,4.18539E-05,2.3,1.41,76.38,139.564,10.7925,119.8303998,0.487922098,,EA,unmanaged,,1.85015069,2.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,36,,4,0.22,59.9220,0.000149571,3.2,2.72,27.12,61.4005,13.65,124.8697245,0.49512993,,EA,unmanaged,,16.50678228,2.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,67,,4,1.53,59.9220,8.99202E-05,5.29,4.93,176.57,256.246,89.38,115.1908142,0.4156727,,EA,unmanaged,,4.331837514,3.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,76,,4,0.32,59.9220,6.22114E-05,3.38,2.54,31.72,49.9606,3.492,97.68840572,0.523090648,,EA,unmanaged,,12.85744387,2.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,86,,4,0.17,59.9220,8.99202E-05,1.45,1.07,16.37,33.525,2.392,97.984023,0.51041711,,EA,unmanaged,,2.332338219,1.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Adenocalymma impressum,212,,4,0.19,59.9220,7.23823E-05,1.45,1.35,13.20,43.531,1.953,67.94039831,0.580547086,,EA,unmanaged,,12.043892,2.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,6,,4,,78.2491,0,,,,,,,0.452771184,,EA,unmanaged,,,,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,13,,4,3.97,78.2491,0.000369836,7.26,3.99,335.70,1079.832,159.059,84.54172203,0.455138702,,EA,unmanaged,,7.794478926,2.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,18,,4,0.06,78.2491,5.8088E-05,0.83,0.28,2.77,12.868,1.729,47.47260321,0.283597322,,EA,unmanaged,,0.763240749,1.00,0.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,27,,4,1.02,78.2491,9.33132E-05,3.6,2.6,88.97,233.2582,31.869,,0.541677841,,EA,unmanaged,,0,,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,28,,4,0.07,78.2491,2.55176E-05,0.58,0.32,2.47,1.81,1.37325,34.70505149,0.356613174,,EA,unmanaged,,4.299851996,1.00,0.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,35,,4,1.13,78.2491,0.000191134,2.3,1.66,81.10,159.376,40.4758,71.65532762,0.43907129,,EA,unmanaged,,5.840170598,3.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,60,,4,0.25,78.2491,7.54296E-05,1.26,0.74,17.66,34.121,13.09405,70.48410457,0.408392326,,EA,unmanaged,,3.705210585,3.00,0.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,63,,4,0.70,78.2491,5.54177E-05,2.42,1.46,28.71,39.225,8.498,41.20806113,0.403474453,,EA,unmanaged,,2.852283262,1.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,70,,4,0.25,78.2491,7.08822E-05,1.45,0.37,19.75,29.584,8.122,78.65145309,0.440446643,,EA,unmanaged,,13.28570175,3.00,0.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,92,,4,6.74,78.2491,0.001576326,7.28,5.66,747.02,3079.292673,405.914,110.8175215,0.502236873,,EA,unmanaged,,4.698703835,2.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,101,,4,1.14,78.2491,0.000211241,3.34,1.91,82.62,232.58625,31.017,72.40814042,0.501036405,,EA,unmanaged,,4.548641543,2.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,103,,4,0.75,78.2491,0.00016286,3,2.48,57.80,68.084,27.034,76.83240954,0.40587069,,EA,unmanaged,,3.331244292,3.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,213,,4,0.21,78.2491,0.00011499,1.63,0.43,17.32,68.394,7.108,81.15753321,0.530731612,,EA,unmanaged,,,4.00,0.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Uncaria guianensis,214,,4,0.41,78.2491,0.000109359,2.50,1.8,36.38,85.166,17.7363,88.04586474,0.519753994,,EA,unmanaged,,5.941037347,3.00,1.00,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
